step 0: train loss 3.1927, val loss 3.1932
iter 451: loss 0.1920, time 18.31ms, mfu 0.06%
iter 452: loss 0.1848, time 18.28ms, mfu 0.06%
iter 453: loss 0.1958, time 18.42ms, mfu 0.06%
iter 454: loss 0.1865, time 18.85ms, mfu 0.06%
iter 455: loss 0.1891, time 42.22ms, mfu 0.06%
iter 456: loss 0.1733, time 24.22ms, mfu 0.06%
iter 457: loss 0.1931, time 17.51ms, mfu 0.06%
iter 458: loss 0.1942, time 18.85ms, mfu 0.06%
iter 459: loss 0.1945, time 18.72ms, mfu 0.06%
iter 460: loss 0.1760, time 18.59ms, mfu 0.06%
iter 461: loss 0.1678, time 18.18ms, mfu 0.06%
iter 462: loss 0.1754, time 18.29ms, mfu 0.06%
iter 463: loss 0.1815, time 18.37ms, mfu 0.06%
iter 464: loss 0.1769, time 18.95ms, mfu 0.06%
iter 465: loss 0.1842, time 18.45ms, mfu 0.07%
iter 466: loss 0.1771, time 18.51ms, mfu 0.07%
iter 467: loss 0.1851, time 22.02ms, mfu 0.06%
iter 468: loss 0.1865, time 18.26ms, mfu 0.07%
iter 469: loss 0.1776, time 17.77ms, mfu 0.07%
iter 470: loss 0.1702, time 18.28ms, mfu 0.07%
iter 471: loss 0.1880, time 18.63ms, mfu 0.07%
iter 472: loss 0.1869, time 19.42ms, mfu 0.07%
iter 473: loss 0.1874, time 18.49ms, mfu 0.07%
iter 474: loss 0.1672, time 18.38ms, mfu 0.07%
iter 475: loss 0.1906, time 19.02ms, mfu 0.07%
iter 476: loss 0.1929, time 18.76ms, mfu 0.07%
iter 477: loss 0.1956, time 18.73ms, mfu 0.07%
iter 478: loss 0.2036, time 18.16ms, mfu 0.07%
iter 479: loss 0.1961, time 17.91ms, mfu 0.07%
iter 480: loss 0.1913, time 19.65ms, mfu 0.07%
iter 481: loss 0.1928, time 18.57ms, mfu 0.07%
iter 482: loss 0.1888, time 18.23ms, mfu 0.07%
iter 483: loss 0.1821, time 18.64ms, mfu 0.07%
iter 484: loss 0.1741, time 18.27ms, mfu 0.07%
iter 485: loss 0.1839, time 18.06ms, mfu 0.07%
iter 486: loss 0.1952, time 18.58ms, mfu 0.07%
iter 487: loss 0.1771, time 18.26ms, mfu 0.07%
iter 488: loss 0.1802, time 18.62ms, mfu 0.07%
iter 489: loss 0.1967, time 18.95ms, mfu 0.07%
iter 490: loss 0.1733, time 20.41ms, mfu 0.07%
iter 491: loss 0.1916, time 18.65ms, mfu 0.07%
iter 492: loss 0.1915, time 18.98ms, mfu 0.07%
iter 493: loss 0.1783, time 23.00ms, mfu 0.07%
iter 494: loss 0.2097, time 24.32ms, mfu 0.06%
iter 495: loss 0.1941, time 24.21ms, mfu 0.06%
iter 496: loss 0.1782, time 22.66ms, mfu 0.06%
iter 497: loss 0.1880, time 23.23ms, mfu 0.06%
iter 498: loss 0.1754, time 19.59ms, mfu 0.06%
iter 499: loss 0.1809, time 18.49ms, mfu 0.06%
step 500: train loss 0.1793, val loss 0.1845
saving checkpoint to out/basic
iter 500: loss 0.1791, time 227.06ms, mfu 0.06%
